Product_Title,Price,Shop_Name,URL,Image_Url,Product_Code,Category_Id
Colorful iGame GeForce RTX 2070 SUPER Advanced OC-V 8GB GRAPHICS CARD,49999 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/colorful-rtx-2070-super-advanced-oc-v-gpu,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Colorful/2070/colorful-rtx-2070-super-advanced-oc-v-gpu-review-200x200.jpg,1,1
Colorful iGame GeForce RTX 2070 SUPER Vulcan X OC-V 8GB GRAPHICS CARD,55000 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/colorful-rtx-2070-super-vulcan-x-oc-v-gpu,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Colorful/2070/colorful-rtx-2070-super-vulcan-x-oc-v-gpu-review-200x200.jpg,1,1
MSI GeForce RTX 2070 SUPER GAMING X TRIO 8GB Graphics Card,63900 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/geforce-rtx-2070-super-gaming-x-trio,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/MSI/offers/msi-GeForce-RTX-2070-SUPER-GAMING-X-TRIO-gpu-offers-200x200.jpg,1,1
ZOTAC GAMING GeForce RTX 2070 Super Twin Fan 8GB Graphics Card,52500 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/zotac-gaming-geforce-rtx-2070-super-twin-fan-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Zotac/Gaming/2070%20SUPER%20Twin/zotac-gaming-geforce-rtx-2070-super-twin-fan-graphics-card-review-200x200.jpg,1,1
SAPPHIRE PULSE RADEON RX 580 8GB GRAPHICS CARD,18999 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/sapphire-pulse-radeon-rx-580-8g-g5-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Sapphire/PULSE%20RX%20590/sapphire-pulse-rx-590-8g-g5-graphics-card-review-200x200.jpg,1,1
SAPPHIRE PULSE Radeon RX 590 8GB GRAPHICS CARD,22600 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/sapphire-pulse-rx-590-8g-g5-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Sapphire/PULSE%20RX%20590/sapphire-pulse-rx-590-8g-g5-graphics-card-review-200x200.jpg,1,1
ZOTAC GAMING GeForce RTX 2080 8GB Graphics Card,63500 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/zotac-geforce-rtx-2080-8gb-gddr6-gaming-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Zotac/Gaming/zotac-geforce-rtx-2080-8gb-gddr6-gaming-graphics-card-review-200x200w.jpg,1,1
ZOTAC GAMING GeForce RTX 2060 Super Mini 6GB Graphics Card,42700 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/zotac-geforce-rtx-2060-super-mini-8gb-of-gddr6-gaming-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Zotac/Offers/zotac-gaming-geforce-rtx-2060-super-mini-8gb-of-gddr6-graphics-card-review-200x200.jpg,1,1
ZOTAC GAMING GeForce RTX 2060 Super AMP 8GB Graphics Card,45000 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/zotac-geforce-rtx-2060-super-amp-gaming-graphics-card,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Zotac/Offers/zotac-gaming-geforce-rtx-2060-super-amp-8gb-gddr6-review-200x200.jpg,1,1
SAPPHIRE AMD Radeon RX 5700 XT Graphics Card,41000 ,TECHLAND,https://www.techlandbd.com/shop-graphics-card/amd-radeon-rx-5700-xt-8g-radeon-gpu,https://www.techlandbd.com/image/cache/catalog/Graphics%20Card/Sapphire/Offer/amd-radeon-rx-5700-xt-8g-graphics-card-promotion-200x200.png,1,1
