Product_Title,Price,Shop_Name,URL,Image_Url,Product_Code,Category_Id
SAPPHIRE NITRO+ RADEON RX 580 OC 4G DDR5 4GB GRAPH ...,17700,RYANS,https://ryanscomputers.com/detail/sapphire-nitro-radeon-rx-580-oc-4g-ddr5-4gb-graphics-card-11265-07-41g,https://ryanscomputers.com/storage/products/small/sapphire-nitro-radeon-rx-580-oc-4g-ddr5-4gb-11551611151.jpg,1,1
GIGABYTE GEFORCE GTX 1050 TI 4GB GDDR5 GRAPHICS CA ...,17800,RYANS,https://ryanscomputers.com/detail/gigabyte-geforce-gtx-1050-ti-4gb-gddr5-graphics-card-gv-n105tg1-gaming-4gd,https://ryanscomputers.com/storage/products/small/gigabyte-geforce-gtx-1050-ti-4gb-gddr5-graphics-11546339941.jpg,1,1
MSI GEFORCE GTX 1650 GAMING X 4GB GDDR5 GRAPHICS C ...,18200,RYANS,https://ryanscomputers.com/detail/msi-geforce-gtx-1650-gaming-x-4gb-gddr5-graphics-card,https://ryanscomputers.com/storage/products/small/msi-geforce-gtx-1650-gaming-x-4gb-gddr5-graphics-11558326110.png,1,1
ASUS CERBERUS GEFORCE GTX 1050 TI OC 4GB GDDR5 GRA ...,18700,RYANS,https://ryanscomputers.com/detail/asus-cerberus-geforce-gtx-1050-ti-oc-4gb-gddr5-graphics-card-cerberus-gtx1050ti-o4g,https://ryanscomputers.com/storage/products/small/asus-cerberus-geforce-gtx-1050-ti-oc-4gb-gddr5-11546395619.jpg,1,1
SAPPHIRE PULSE RADEON RX 580 8GB DDR5 GRAPHICS CAR ...,18900,RYANS,https://ryanscomputers.com/detail/sapphire-pulse-radeon-rx-580-8gb-ddr5-graphics-card-11265-05-20g,https://ryanscomputers.com/storage/products/small/sapphire-pulse-radeon-rx-580-8gb-ddr5-graphics-11546396842.jpg,1,1
SAPPHIRE PULSE RADEON RX 5500 XT 4G 4GB GDDR6 GRAP ...,19300,RYANS,https://ryanscomputers.com/detail/sapphire-pulse-radeon-rx-5500-xt-4g-4gb-gddr6-graphics-card-11295-03-20g,https://ryanscomputers.com/storage/products/small/sapphire-pulse-radeon-rx-5500-xt-4g-4gb-gddr6-11581252202.jpg,1,1
ASUS TUF GAMING GEFORCE GTX 1650 4GB GDDR5 GRAPHIC ...,19400,RYANS,https://ryanscomputers.com/detail/asus-tuf-gaming-geforce-gtx-1650-4gb-gddr5-graphics-card-tuf-gtx1650-4g-gaming,https://ryanscomputers.com/storage/products/small/asus-tuf-gaming-geforce-gtx-1650-4gb-gddr5-11573288141.jpg,1,1
COLORFUL IGAME GTX1060 VULCAN U 3G 3GB GDDR5 GRAPH ...,19500,RYANS,https://ryanscomputers.com/detail/colorful-igame-gtx1060-vulcan-u-3g-3gb-gddr5-graphics-crad-212326096815,https://ryanscomputers.com/storage/products/small/colorful-igame-gtx1060-vulcan-u-3g-3gb-gddr5-11556429724.jpg,1,1
MSI GEFORCE GTX 1650 SUPER VENTUS XS 4G 4GB GDDR6 ...,19800,RYANS,https://ryanscomputers.com/detail/msi-geforce-gtx-1650-super-ventus-xs-4g-4gb-gddr6-graphics-card,https://ryanscomputers.com/storage/products/small/msi-geforce-gtx-1650-super-ventus-xs-4g-4gb-gddr6-11579353472.jpg,1,1
GIGABYTE GEFORCE GTX 1650 GAMING OC 4GB GDDR5 GRAP ...,20000,RYANS,https://ryanscomputers.com/detail/gigabyte-geforce-gtx-1650-gaming-oc-4gb-gddr5-graphics-card-gv-n1650gaming-oc-4gd,https://ryanscomputers.com/storage/products/small/gigabyte-geforce-gtx-1650-gaming-oc-4gb-gddr5-11558601279.png,1,1
ASUS TUF GAMING GEFORCE GTX 1650 OC EDITION 4GB GD ...,20000,RYANS,https://ryanscomputers.com/detail/asus-tuf-gaming-geforce-gtx-1650-oc-edition-4gb-gddr5-graphics-card-tuf-gtx1650-o4g-gaming,https://ryanscomputers.com/storage/products/small/asus-tuf-gaming-geforce-gtx-1650-oc-edition-4gb-11573290518.jpg,1,1
ASUS DUAL-RX580-O4G 4GB GDDR5 GRAPHICS CARD #DUAL- ...,21500,RYANS,https://ryanscomputers.com/detail/asus-dual-rx580-o4g-4gb-gddr5-graphics-card-dual-rx580-o4g,https://ryanscomputers.com/storage/products/small/asus-dual-rx580-o4g-4gb-gddr5-graphics-card-11546398455.jpg,1,1
ASUS ROG STRIX RX570 OC EDITION 4GB GDDR5 GRAPHICS ...,21800,RYANS,https://ryanscomputers.com/detail/asus-rog-strix-rx570-oc-edition-4gb-gddr5-graphics-card-with-asus-aura-sync-rog-strix-rx570-o4g-gaming,https://ryanscomputers.com/storage/products/small/asus-rog-strix-rx570-oc-edition-4gb-gddr5-11546395998.jpg,1,1
ASUS EXPEDITION RADEON RX 570 OC 8GB GDDR5 GRAPHIC ...,21800,RYANS,https://ryanscomputers.com/detail/asus-expedition-radeon-rx-570-oc-8gb-gddr5-graphics-card-ex-rx570-o8g,https://ryanscomputers.com/storage/products/small/asus-expedition-radeon-rx-570-oc-8gb-gddr5-11556444794.jpg,1,1
ZOTAC GAMING GEFORCE GTX 1660 SUPER TWIN FAN 6GB G ...,22500,RYANS,https://ryanscomputers.com/detail/zotac-gaming-geforce-gtx-1660-super-twin-fan-6gb-gddr6-graphics-card-zt-t16620f-10l,https://ryanscomputers.com/storage/products/small/zotac-gaming-geforce-gtx-1660-super-twin-fan-6gb-61575192599.jpg,1,1
SAPPHIRE PULSE RADEON RX 5500 XT 8G 8GB GDDR6 GRAP ...,22700,RYANS,https://ryanscomputers.com/detail/sapphire-pulse-radeon-rx-5500-xt-8g-8gb-gddr6-graphics-card-11295-01-20g,https://ryanscomputers.com/storage/products/small/sapphire-pulse-radeon-rx-5500-xt-8g-8gb-gddr6-11581249601.jpg,1,1
ASUS DUAL SERIES RADEON RX 580 OC 8GB GDDR5 GRAPHI ...,24000,RYANS,https://ryanscomputers.com/detail/asus-dual-series-radeon-rx-580-oc-8gb-gddr5-graphics-card-dual-rx580-o8g,https://ryanscomputers.com/storage/products/small/asus-dual-series-radeon-rx-580-oc-8gb-gddr5-11546402073.jpg,1,1
SAPPHIRE NITRO+ RADEON RX 5500 XT 8G 8GB GDDR6 GRA ...,24500,RYANS,https://ryanscomputers.com/detail/sapphire-nitro-radeon-rx-5500-xt-8g-8gb-gddr6-graphics-card-11295-05-20g,https://ryanscomputers.com/storage/products/small/sapphire-nitro-radeon-rx-5500-xt-8g-8gb-gddr6-11581248773.jpg,1,1
ZOTAC GAMING GEFORCE GTX 1660 SUPER AMP 6GB GDDR6 ...,24800,RYANS,https://ryanscomputers.com/detail/zotac-gaming-geforce-gtx-1660-super-amp-6gb-gddr6-graphics-card-zt-t16620d-10m,https://ryanscomputers.com/storage/products/small/zotac-gaming-geforce-gtx-1660-super-amp-6gb-gddr6-11573292499.jpg,1,1
MSI GEFORCE GTX 1660 SUPER VENTUS XS OC 6GB GDDR6 ...,27000,RYANS,https://ryanscomputers.com/detail/msi-geforce-gtx-1660-super-ventus-xs-oc-6gb-gddr6-graphics-card,https://ryanscomputers.com/storage/products/small/msi-geforce-gtx-1660-super-ventus-xs-oc-6gb-gddr6-11579352963.jpg,1,1
GIGABYTE GEFORCE GTX 1050 G1 GAMING 4GB DDR5 GRAPH ...,27500,RYANS,https://ryanscomputers.com/detail/gigabyte-geforce-gtx-1050-g1-gaming-4gb-ddr5-graphics-card-gv-n1050g1-gaming-4gd,https://ryanscomputers.com/storage/products/small/gigabyte-geforce-gtx-1050-g1-gaming-4gb-ddr5-11548573735.jpg,1,1
MSI GEFORCE GTX 1660 SUPER GAMING X 6GB GDDR6 GRAP ...,28800,RYANS,https://ryanscomputers.com/detail/msi-geforce-gtx-1660-super-gaming-x-6gb-gddr6-graphics-card,https://ryanscomputers.com/storage/products/small/msi-geforce-gtx-1660-super-gaming-x-6gb-gddr6-11579352462.jpg,1,1
ZOTAC GAMING GEFORCE GTX 1660 TI AMP 6GB GDDR6 GRA ...,29000,RYANS,https://ryanscomputers.com/detail/zotac-gaming-geforce-gtx-1660-ti-amp-6gb-gddr6-graphics-card-zt-t16610d-10m,https://ryanscomputers.com/storage/products/small/zotac-gaming-geforce-gtx-1660-ti-amp-6gb-gddr6-11556433048.jpg,1,1
ASUS TUF GAMING X3 GEFORCE GTX 1660 SUPER OC EDITI ...,29200,RYANS,https://ryanscomputers.com/detail/asus-tuf-gaming-x3-geforce-gtx-1660-super-oc-edition-6gb-gddr6-graphics-card-tuf-3-gtx1660s-o6g-gaming,https://ryanscomputers.com/storage/products/small/asus-tuf-gaming-x3-geforce-gtx-1660-super-oc-11576315105.jpg,1,1
GIGABYTE GEFORCE GTX 1660 TI WINDFORCE OC 6GB GDDR ...,29300,RYANS,https://ryanscomputers.com/detail/gigabyte-geforce-gtx-1660-ti-windforce-oc-6gb-gddr6-graphics-card-gv-n166twf2oc-6gd,https://ryanscomputers.com/storage/products/small/gigabyte-geforce-gtx-1660-ti-windforce-oc-6gb-11556434414.jpg,1,1
GIGABYTE RADEON RX-570 AORUS 4G 4GB GDDR5 GRAPHICS ...,29500,RYANS,https://ryanscomputers.com/detail/gigabyte-radeon-rx-570-aorus-4g-4gb-gddr5-graphics-card-gv-rx570aorus-4gd,https://ryanscomputers.com/storage/products/small/gigabyte-radeon-rx-570-aorus-4g-4gb-gddr5-11546398081.jpg,1,1
